Date,USD_Index
3/28/2024,121.4498
3/29/2024,121.4062
4/1/2024,121.8884
4/2/2024,121.6881
4/3/2024,121.4129
4/4/2024,121.1646
4/5/2024,121.3671
4/8/2024,121.1487
4/9/2024,121.1215
4/10/2024,121.9628
4/11/2024,122.003
4/12/2024,122.6566
4/15/2024,122.7932
4/16/2024,123.4732
4/17/2024,123.375
4/18/2024,123.3481
4/19/2024,123.4459
4/22/2024,123.4011
4/23/2024,123.0779
4/24/2024,123.2398
4/25/2024,123.1916
4/26/2024,123.3004
4/29/2024,122.9074
4/30/2024,123.3446
5/1/2024,123.3776
5/2/2024,122.8047
5/3/2024,122.5056
5/6/2024,122.2529
5/7/2024,122.4588
5/8/2024,122.5562
5/9/2024,122.5322
5/10/2024,122.3898
5/13/2024,122.4068
5/14/2024,122.3094
5/15/2024,121.7471
5/16/2024,121.6189
5/17/2024,121.638
5/20/2024,121.6377
5/21/2024,121.7864
5/22/2024,121.9514
5/23/2024,122.1493
5/24/2024,122.0215
5/27/2024,
5/28/2024,121.8382
5/29/2024,122.5535
5/30/2024,122.356
5/31/2024,122.4845
6/3/2024,122.7156
6/4/2024,123.0715
6/5/2024,122.9014
6/6/2024,122.7416
6/7/2024,123.8707
6/10/2024,124.2232
6/11/2024,124.345
6/12/2024,124.1411
6/13/2024,124.3287
6/14/2024,124.4755
6/17/2024,124.5427
6/18/2024,124.2835
6/19/2024,
6/20/2024,124.496
6/21/2024,124.4247
6/24/2024,124.0379
6/25/2024,124.26
6/26/2024,124.5696
6/27/2024,124.6406
6/28/2024,124.5172
7/1/2024,124.7723
7/2/2024,124.608
7/3/2024,124.1096
7/4/2024,
7/5/2024,123.8192
7/8/2024,123.706
7/9/2024,123.7559
7/10/2024,123.5508
7/11/2024,123.1267
7/12/2024,122.8093
7/15/2024,123.0059
7/16/2024,123.1024
7/17/2024,122.892
7/18/2024,123.1548
7/19/2024,123.5033
7/22/2024,123.5735
7/23/2024,123.7296
7/24/2024,123.8784
7/25/2024,123.8341
7/26/2024,123.9862
7/29/2024,124.4412
7/30/2024,124.576
7/31/2024,123.9223
8/1/2024,124.1551
8/2/2024,123.7169
8/5/2024,123.7919
8/6/2024,123.8794
8/7/2024,123.8126
8/8/2024,123.6961
8/9/2024,123.1964
8/12/2024,123.4942
8/13/2024,123.2819
8/14/2024,122.7057
8/15/2024,122.8791
8/16/2024,122.6944
8/19/2024,122.1762
8/20/2024,122.0677
8/21/2024,122.1407
8/22/2024,122.6371
8/23/2024,121.7525
8/26/2024,121.9678
8/27/2024,122.1318
8/28/2024,122.1586
8/29/2024,122.4706
8/30/2024,122.5582
9/2/2024,
9/3/2024,123.0052
9/4/2024,122.7434
9/5/2024,122.6747
9/6/2024,122.7145
9/9/2024,122.9408
9/10/2024,123.2266
9/11/2024,123.0007
9/12/2024,122.684
9/13/2024,121.9128
9/16/2024,121.7684
9/17/2024,121.8724
9/18/2024,121.8295
9/19/2024,121.5773
9/20/2024,121.6673
9/23/2024,121.687
9/24/2024,121.3868
9/25/2024,121.6868
9/26/2024,121.3274
9/27/2024,121.356
9/30/2024,121.5298
10/1/2024,121.9152
10/2/2024,121.8154
10/3/2024,122.3469
10/4/2024,122.4533
10/7/2024,122.6545
10/8/2024,122.9111
10/9/2024,123.1373
10/10/2024,123.3431
10/11/2024,123.2275
10/14/2024,
10/15/2024,123.773
10/16/2024,124.1606
10/17/2024,124.3466
10/18/2024,124.1511
10/21/2024,124.7004
10/22/2024,124.6396
10/23/2024,124.9181
10/24/2024,124.743
10/25/2024,124.8418
10/28/2024,125.0385
10/29/2024,125.0952
10/30/2024,125.0444
10/31/2024,125.0247
11/1/2024,125.0403
11/4/2024,124.8168
11/5/2024,124.7803
11/6/2024,125.9311
11/7/2024,125.016
11/8/2024,125.8066
11/11/2024,
11/12/2024,126.987
11/13/2024,127.1591
11/14/2024,127.2123
11/15/2024,127.1021
11/18/2024,126.8336
11/19/2024,126.6361
11/20/2024,127.1023
11/21/2024,127.3063
11/22/2024,127.6683
11/25/2024,127.211
11/26/2024,127.6435
11/27/2024,127.0601
11/28/2024,
11/29/2024,126.8114
12/2/2024,127.3499
12/3/2024,127.1983
12/4/2024,126.9956
12/5/2024,126.6638
12/6/2024,126.9271
12/9/2024,126.8394
12/10/2024,127.1884
12/11/2024,127.095
12/12/2024,127.2039
12/13/2024,127.5569
12/16/2024,127.5235
12/17/2024,127.7565
12/18/2024,127.8936
12/19/2024,128.8598
12/20/2024,128.1411
12/23/2024,128.5356
12/24/2024,128.5651
12/25/2024,
12/26/2024,128.5679
12/27/2024,128.6972
12/30/2024,129.0474
12/31/2024,129.488
